Subject,Age,CharacterCode,Item,ISI_Sequence,ISI,ISD,BoundaryCode,ReadingScore
517,23,CB3,CB3_4,4,203,102.1812116,1st UB,52
001,20,CL1,CL1_8,8,204,32.59837112,2nd UB,88
502,26,CB4,CB4_3,3,204,38.84356961,1st UB,44
404,19,IL3,IL3_8,8,204,81.05553652,2nd UB,38
301,23,IR3,IR3_2,2,204,64.72820174,1st UB,28
604,23,IB4,IB4_3,3,204,49.27862113,1st UB,75
409,22,IL1,IL1_9,9,204,96.62815325,2nd UB,61
412,22,CL3,CL3_6,6,204,157.9403878,2nd UB,50
414,22,CT1,CT1_9,9,204,41.44506846,2nd UB,48
405,38,CB1,CB1_5,5,205,151.6476179,1st UB,71
503,23,IB2,IB2_6,6,205,52.93411849,1st UB,55
519,33,CB2,CB2_5,5,205,71,1st UB,78
502,26,IT4,IT4_8,8,206,88.93309845,2nd UB,44
507,23,IB2,IB2_6,6,206,45.60865269,1st UB,48
401,26,CB3,CB3_3,3,206,64.35507517,1st UB,52
515,20,CR3,CR3_3,3,206,149.0570579,1st UB,71
603,23,IL3,IL3_7,7,206,146.9863939,2nd UB,82
604,23,CL3,CL3_5,5,206,39.61254852,2nd UB,75
414,22,IT1,IT1_7,7,206,96.04907079,2nd UB,48
519,33,IR2,IR2_4,4,206,104.8045801,1st UB,78
520,24,IT4,IT4_8,8,206,204.8047851,2nd UB,65
520,24,IB1,IB1_5,5,206,95.88326236,1st UB,65
521,22,CB4,CB4_3,3,206,79.3614516,1st UB,68
515,20,CT2,CT2_8,8,207,115.2605744,2nd UB,71
603,23,CT2,CT2_8,8,208,76.53757247,2nd UB,82
502,26,IB3,IB3_4,4,209,62.71849249,1st UB,44
413,22,IL2,IL2_12,12,209,6.32455532,2nd UB,47
517,23,CT1,CT1_9,9,209,41.23105626,2nd UB,52
507,23,IL2,IL2_12,12,210,64.65496887,2nd UB,48
002,22,CT3,CT3_9,9,210,80.95677859,2nd UB,26
007,21,IR3,IR3_7,7,210,76.92203845,1st UB,85
413,22,CB1,CB1_5,5,210,34.20526275,1st UB,47
509,25,IL3,IL3_7,7,211,90.50063536,2nd UB,47
005,23,IR3,IR3_2,2,211,63.5688603,1st UB,39
412,22,IL4,IL4_9,9,211,200.557576,2nd UB,50
401,26,CL3,CL3_5,5,212,81.19886822,2nd UB,52
401,26,CT4,CT4_6,6,212,226.7827624,2nd UB,52
403,24,IR1,IR1_5,5,212,109.5901455,1st UB,52
515,20,IR4,IR4_3,3,212,145.169326,1st UB,71
511,26,IL4,IL4_9,9,212,99.24716621,2nd UB,50
503,23,CR1,CR1_5,5,212,53.20339275,1st UB,55
604,23,IL1,IL1_9,9,212,70.69148746,2nd UB,75
414,22,CR1,CR1_5,5,212,60.68894628,1st UB,48
403,24,CL1,CL1_8,8,213,45.69463864,2nd UB,52
005,23,IL4,IL4_9,9,213,64.84597135,2nd UB,39
604,23,IT2,IT2_8,8,213,214.1572238,2nd UB,75
001,20,IR2,IR2_4,4,214,63.35571403,1st UB,88
001,20,CB2,CB2_6,6,214,39.84864615,1st UB,88
401,26,CR3,CR3_3,3,214,241.2717607,1st UB,52
005,23,CL4,CL4_6,6,214,37.57658846,2nd UB,39
513,22,CT2,CT2_8,8,214,24.3630622,2nd UB,46
605,28,IB4,IB4_3,3,214,117.3631463,1st UB,67
413,22,CL2,CL2_9,9,214,35.60898763,2nd UB,47
520,24,CR1,CR1_5,5,214,107.7270625,1st UB,65
401,26,IB2,IB2_6,6,215,144.8999655,1st UB,52
514,23,IR2,IR2_5,5,215,47.16990566,2nd UB,62
521,22,IR3,IR3_2,2,215,160.2957267,1st UB,68
416,40,IL3,IL3_8,8,215,98.35141077,2nd UB,67
403,24,IT3,IT3_6,6,216,173.726797,2nd UB,52
403,24,IB4,IB4_3,3,216,145.2790418,1st UB,52
403,24,IR4,IR4_3,3,216,139.4309865,1st UB,52
518,23,CR3,CR3_3,3,216,91.92388155,1st UB,66
501,21,CB1,CB1_4,4,217,135,1st UB,45
504,22,IR4,IR4_3,3,217,87.13208364,1st UB,59
504,22,CT4,CT4_6,6,217,174.4534322,2nd UB,59
515,20,CB1,CB1_5,5,217,127.9882807,1st UB,71
006,18,CL4,CL4_6,6,217,72.23572523,2nd UB,66
006,18,IR4,IR4_3,3,217,67.94115101,1st UB,66
502,26,IR3,IR3_2,2,218,141.4762878,1st UB,44
601,30,CT3,CT3_9,9,218,85.24438398,2nd UB,39
604,23,IT4,IT4_9,9,218,66.48188926,2nd UB,75
601,30,IT4,IT4_9,9,219,94.4465759,2nd UB,39
413,22,IB4,IB4_3,3,219,70.83078427,1st UB,47
518,23,IR1,IR1_5,5,219,150.3773813,1st UB,66
505,25,IR2,IR2_4,4,220,76.13327393,1st UB,51
510,21,CL2,CL2_9,9,220,90.84711608,2nd UB,67
603,23,CL4,CL4_6,6,220,65.76473219,2nd UB,82
605,28,IL4,IL4_9,9,220,69.89842988,2nd UB,67
403,24,CR1,CR1_5,5,221,121.6552506,1st UB,52
301,23,IB3,IB3_4,4,221,50.38551081,1st UB,28
408,22,CT4,CT4_6,6,221,149.2715646,2nd UB,35
002,22,CR1,CR1_5,5,221,79.63039621,1st UB,26
605,28,CL3,CL3_5,5,221,141.3003188,2nd UB,67
605,28,CR4,CR4_2,2,221,174.9430536,1st UB,67
411,22,IL1,IL1_9,9,221,63.72380481,2nd UB,30
411,22,CL1,CL1_8,8,221,167.3975284,2nd UB,30
412,22,IR3,IR3_2,2,221,174.1539896,1st UB,50
002,22,CT1,CT1_9,9,222,36.35931793,2nd UB,26
522,20,IR3,IR3_2,2,222,182.0823989,1st UB,61
507,23,CB1,CB1_4,4,223,62.91931659,1st UB,48
507,23,IR1,IR1_5,5,223,126.1076465,1st UB,48
601,30,IT2,IT2_8,8,223,100.2038048,2nd UB,39
604,23,IT2,IT2_8,8,223,100.2038048,2nd UB,75
519,33,IL1,IL1_9,9,223,91.70605214,2nd UB,78
522,20,CR3,CR3_3,3,223,151.7168415,1st UB,61
505,25,CB3,CB3_4,4,224,104.6952731,1st UB,51
510,21,CL4,CL4_6,6,224,47.67598976,2nd UB,67
510,21,CL1,CL1_8,8,225,39.32925756,2nd UB,67
005,23,IL3,IL3_8,8,225,63.78087488,2nd UB,39
005,23,CR2,CR2_4,4,225,155.2063143,1st UB,39
005,23,IT2,IT2_8,8,225,222.9102959,2nd UB,39
513,22,CB3,CB3_4,4,225,64.25729531,1st UB,46
001,20,CR4,CR4_2,2,226,231.5016199,1st UB,88
515,20,IB3,IB3_4,4,226,77.61834641,1st UB,71
518,23,CB3,CB3_4,4,226,93.1933474,1st UB,66
508,26,CT2,CT2_8,8,227,64.19501538,2nd UB,35
507,23,IL3,IL3_8,8,227,89.63917057,2nd UB,48
301,23,CR1,CR1_5,5,227,85.47514259,1st UB,28
408,22,IT3,IT3_6,6,227,140.3566885,2nd UB,35
002,22,CB2,CB2_6,6,227,50.96076922,1st UB,26
604,23,IL4,IL4_9,9,227,34.16823379,2nd UB,75
410,23,IR2,IR2_4,4,227,175.3082999,1st UB,39
506,29,CT1,CT1_9,9,227,93.67224189,2nd UB,33
515,20,CL4,CL4_6,6,228,102.5117188,2nd UB,71
604,23,IR1,IR1_5,5,228,58.1977637,1st UB,75
506,29,CL2,CL2_10,10,228,46.08446376,2nd UB,33
519,33,CL4,CL4_6,6,228,125.0841817,2nd UB,78
502,26,CR3,CR3_3,3,229,131.1769141,1st UB,44
507,23,CR1,CR1_5,5,229,58.7764281,1st UB,48
515,20,CT3,CT3_9,9,229,147.0114951,2nd UB,71
005,23,IR2,IR2_4,4,229,222.6499495,1st UB,39
601,30,CB2,CB2_6,6,229,45.73123331,1st UB,39
604,23,CB2,CB2_6,6,229,45.73123331,1st UB,75
510,21,IT3,IT3_6,6,230,83.24061509,2nd UB,67
601,30,CB1,CB1_5,5,230,67.16758817,1st UB,39
604,23,CB1,CB1_5,5,230,67.16758817,1st UB,75
412,22,CB4,CB4_3,3,230,89.97742495,1st UB,50
001,20,CT2,CT2_8,8,231,47.90327964,2nd UB,88
510,21,IR3,IR3_2,2,231,133.6637572,1st UB,67
411,22,IR3,IR3_2,2,231,193.8917224,1st UB,30
411,22,IR1,IR1_5,5,231,296.7103849,1st UB,30
505,25,IL3,IL3_8,8,232,57.34870966,2nd UB,51
403,24,CR3,CR3_3,3,232,149.8165545,1st UB,52
510,21,IL4,IL4_9,9,232,70.34912935,2nd UB,67
411,22,IT4,IT4_9,9,232,136.9525465,2nd UB,30
413,22,IR3,IR3_2,2,232,120.3079382,1st UB,47
520,24,CL2,CL2_9,9,232,104.5431968,2nd UB,65
416,40,CB4,CB4_3,3,232,72.18032973,1st UB,67
405,38,CT2,CT2_8,8,233,135.0925609,2nd UB,71
601,30,CR4,CR4_2,2,233,297.3213749,1st UB,39
001,20,IL3,IL3_8,8,233,123.227432,2nd UB,88
501,21,IR1,IR1_4,4,233,133.5440002,1st UB,45
504,22,IL4,IL4_9,9,233,92.65527508,2nd UB,59
504,22,CT1,CT1_7,7,233,87.23531395,2nd UB,59
005,23,CB4,CB4_3,3,233,41,1st UB,39
410,23,CR2,CR2_4,4,233,129.5299193,1st UB,39
413,22,IB3,IB3_4,4,233,114.4901743,1st UB,47
412,22,CB1,CB1_5,5,234,106.400188,1st UB,50
520,24,CR3,CR3_3,3,234,235.8007634,1st UB,65
521,22,CR3,CR3_3,3,234,121.0619676,1st UB,68
509,25,CR4,CR4_2,2,235,185.606703,1st UB,47
505,25,CR3,CR3_3,3,235,76.33695828,1st UB,51
008,21,IL3,IL3_7,7,235,42.73584561,2nd UB,72
605,28,IR4,IR4_3,3,235,147.2443221,1st UB,67
412,22,IL3,IL3_8,8,235,149.6957661,2nd UB,50
412,22,CB2,CB2_6,6,235,82.73451517,1st UB,50
601,30,CL2,CL2_9,9,236,247.0951234,2nd UB,39
509,25,IR1,IR1_5,5,236,125.4926197,1st UB,47
503,23,IR1,IR1_5,5,236,61.7112826,1st UB,55
412,22,CR4,CR4_2,2,236,251.796726,1st UB,50
519,33,CR4,CR4_2,2,236,208.0342753,1st UB,78
604,23,CT2,CT2_8,8,237,142.6421789,2nd UB,75
411,22,IR2,IR2_4,4,237,169.900206,1st UB,30
502,26,CB3,CB3_4,4,238,65.47281879,1st UB,44
603,23,CT3,CT3_9,9,238,182.2004391,2nd UB,82
006,18,CR4,CR4_2,2,238,233.6535897,1st UB,66
604,23,CL1,CL1_8,8,238,93.82010552,2nd UB,75
403,24,CL2,CL2_9,9,239,165.7045564,2nd UB,52
008,21,CT3,CT3_9,9,239,104.1076645,2nd UB,72
605,28,IR2,IR2_4,4,239,48.50773134,1st UB,67
517,23,CL4,CL4_5,5,239,79.92496481,2nd UB,52
416,40,CL1,CL1_8,8,239,158.2940302,2nd UB,67
416,40,IB2,IB2_6,6,239,114.4770719,1st UB,67
001,20,CR1,CR1_5,5,240,78.12590863,1st UB,88
510,21,IB1,IB1_5,5,240,28.02107778,1st UB,67
008,21,IB2,IB2_6,6,240,51.5271773,1st UB,72
604,23,IT1,IT1_8,8,240,106.3164696,2nd UB,75
409,22,CT3,CT3_9,9,240,178.0449381,2nd UB,61
411,22,IT3,IT3_6,6,240,94.41398202,2nd UB,30
411,22,CB2,CB2_6,6,240,77.6322433,1st UB,30
522,20,IL3,IL3_7,7,240,94.26027795,2nd UB,61
001,20,CR2,CR2_4,4,241,50.04662326,1st UB,88
003,20,CT1,CT1_9,9,241,80.05623024,2nd UB,38
516,23,CL1,CL1_8,8,241,99.86490875,2nd UB,42
005,23,CR3,CR3_3,3,242,72.00694411,1st UB,39
505,25,CR4,CR4_2,2,243,165.4454112,1st UB,51
604,23,IB3,IB3_3,3,243,32.2215161,1st UB,75
403,24,CR2,CR2_4,4,244,145.8012346,1st UB,52
511,26,IT4,IT4_9,9,244,199.9024762,2nd UB,50
414,22,IR2,IR2_4,4,244,94.32614537,1st UB,48
001,20,CT3,CT3_9,9,245,160.863296,2nd UB,88
604,23,IR3,IR3_2,2,245,87.52587046,1st UB,75
604,23,CT1,CT1_9,9,245,57.75514176,2nd UB,75
412,22,IB3,IB3_4,4,245,127.6095122,1st UB,50
414,22,IB2,IB2_6,6,245,165.8453316,1st UB,48
510,21,CR2,CR2_4,4,246,92.67734621,1st UB,67
414,22,IT4,IT4_9,9,246,26,2nd UB,48
403,24,CB1,CB1_5,5,247,150.359569,1st UB,52
514,23,IT2,IT2_8,8,247,67.60177512,2nd UB,62
006,18,CT4,CT4_6,6,247,155.5409914,2nd UB,66
411,22,CR4,CR4_2,2,247,195.5556187,1st UB,30
411,22,CR1,CR1_5,5,247,218.6813664,1st UB,30
414,22,IR1,IR1_5,5,247,123.7173432,1st UB,48
416,40,IT1,IT1_8,8,247,117.3243368,2nd UB,67
522,20,CR4,CR4_2,2,247,180.709712,1st UB,61
001,20,IR3,IR3_2,2,248,201.7647145,1st UB,88
604,23,CT1,CT1_9,9,248,52.16672982,2nd UB,75
416,40,CB3,CB3_4,4,248,167.7378908,1st UB,67
401,26,CT2,CT2_8,8,249,172.307864,2nd UB,52
404,19,CR1,CR1_5,5,249,184.0978001,1st UB,38
404,19,CL2,CL2_9,9,249,154.5477273,2nd UB,38
405,38,CT4,CT4_6,6,250,206.0218435,2nd UB,71
508,26,IT1,IT1_8,8,250,107.3778376,2nd UB,35
504,22,IR3,IR3_2,2,250,174.9571376,1st UB,59
504,22,CL4,CL4_6,6,250,61.40032573,2nd UB,59
504,22,IB1,IB1_4,4,250,45.12205669,1st UB,59
603,23,IR4,IR4_3,3,250,128.9728654,1st UB,82
519,33,CR2,CR2_4,4,250,102.9611577,1st UB,78
520,24,CR4,CR4_2,2,250,190.6016789,1st UB,65
501,21,IR2,IR2_4,4,251,166.3640586,1st UB,45
504,22,IR1,IR1_4,4,251,53.85164807,1st UB,59
412,22,IL1,IL1_9,9,251,93.49331527,2nd UB,50
413,22,IT3,IT3_6,6,251,73.00684899,2nd UB,47
414,22,CL4,CL4_6,6,251,22.36067977,2nd UB,48
519,33,IR4,IR4_3,3,251,154.1449422,1st UB,78
521,22,CB1,CB1_5,5,251,215.1882896,1st UB,68
008,21,IT2,IT2_8,8,252,98.07377631,2nd UB,72
005,23,CT1,CT1_9,9,252,65.76473219,2nd UB,39
601,30,IB2,IB2_6,6,252,60.11704001,1st UB,39
604,23,IB2,IB2_6,6,252,60.11704001,1st UB,75
518,23,IT1,IT1_8,8,252,142.3750347,2nd UB,66
521,22,IT3,IT3_6,6,252,123.521658,2nd UB,68
416,40,CT1,CT1_9,9,252,52.34500931,2nd UB,67
411,22,CR2,CR2_4,4,253,204.5403129,1st UB,30
518,23,IR2,IR2_4,4,253,132.3381581,1st UB,66
513,22,IT3,IT3_6,6,254,86.40601831,2nd UB,46
604,23,CB3,CB3_3,3,254,56.57017324,1st UB,75
414,22,CB1,CB1_5,5,254,52.84666498,1st UB,48
517,23,CL2,CL2_9,9,254,123.3085561,2nd UB,52
518,23,IL1,IL1_9,9,254,96.6090622,2nd UB,66
521,22,IB4,IB4_3,3,254,95.41488354,1st UB,68
408,22,CR1,CR1_5,5,255,49.04079934,1st UB,35
514,23,CR1,CR1_5,5,255,49.04079934,1st UB,62
002,22,CL1,CL1_8,8,255,77.66595136,2nd UB,26
415,22,CT3,CT3_9,9,255,106.7515105,2nd UB,44
505,25,CL4,CL4_6,6,256,120.1844686,2nd UB,51
507,23,CB2,CB2_6,6,256,94.34137215,1st UB,48
513,22,CR2,CR2_5,5,256,97.91966197,1st UB,46
410,23,IB1,IB1_5,5,256,77.02596965,1st UB,39
522,20,IT4,IT4_9,9,257,146.7310465,2nd UB,61
001,20,IB4,IB4_3,3,258,94.53041838,1st UB,88
003,20,CR2,CR2_4,4,258,104.2353107,1st UB,38
508,26,CB1,CB1_5,5,259,183.2075326,1st UB,35
003,20,IL1,IL1_9,9,259,27.29468813,2nd UB,38
411,22,CT3,CT3_9,9,259,137.7534029,2nd UB,30
008,21,CR3,CR3_3,3,260,69.28358247,1st UB,72
410,23,CT2,CT2_8,8,260,119.5198728,2nd UB,39
509,25,IL2,IL2_11,11,261,96.13141526,2nd UB,47
002,22,IT1,IT1_8,8,261,47.85394446,2nd UB,26
520,24,CL1,CL1_8,8,261,40.2631345,2nd UB,65
521,22,CR4,CR4_2,2,261,203.822668,1st UB,68
408,22,CR2,CR2_4,4,262,69.07966416,1st UB,35
514,23,CR2,CR2_4,4,262,69.07966416,1st UB,62
603,23,CB2,CB2_6,6,262,83.67197858,1st UB,82
415,22,IL3,IL3_7,7,262,77.95905143,2nd UB,44
403,24,IB1,IB1_5,5,263,97.20082304,1st UB,52
002,22,IB2,IB2_6,6,264,59.16924877,1st UB,26
411,22,CB3,CB3_4,4,264,154.8289379,1st UB,30
512,35,CT3,CT3_10,10,264,113.5360934,2nd UB,46
408,22,CT1,CT1_9,9,265,54.81788029,2nd UB,35
514,23,CT1,CT1_9,9,265,54.81788029,2nd UB,62
413,22,CT3,CT3_9,9,265,90.44335244,2nd UB,47
001,20,CR3,CR3_3,3,266,116.4173527,1st UB,88
519,33,CT2,CT2_8,8,266,144.4506836,2nd UB,78
001,20,IB2,IB2_6,6,267,56.68793611,1st UB,88
505,25,IR3,IR3_2,2,267,127.1435732,1st UB,51
403,24,IL1,IL1_9,9,267,51.89412298,2nd UB,52
404,19,CR4,CR4_2,2,267,148.9765082,1st UB,38
513,22,IB3,IB3_4,4,267,47.12748667,1st UB,46
509,25,CR1,CR1_5,5,268,130.871571,1st UB,47
001,20,IB3,IB3_4,4,268,98.08159868,1st UB,88
410,23,IB2,IB2_6,6,269,177.0197729,1st UB,39
415,22,IR3,IR3_2,2,269,128.6709109,1st UB,44
001,20,IT3,IT3_6,6,270,133.8095662,2nd UB,88
414,22,CT3,CT3_9,9,270,27.20294102,2nd UB,48
415,22,CT4,CT4_6,6,270,162.5896642,2nd UB,44
519,33,CT3,CT3_9,9,270,159.4895761,2nd UB,78
003,20,CL1,CL1_8,8,271,69.46221995,2nd UB,38
408,22,IR1,IR1_5,5,271,60.16643583,1st UB,35
601,30,CL1,CL1_8,8,271,88.3209624,2nd UB,39
601,30,IB1,IB1_5,5,271,16.6645642,1st UB,39
604,23,CL1,CL1_8,8,271,88.3209624,2nd UB,75
605,28,CR3,CR3_3,3,271,146.7817989,1st UB,67
605,28,IT4,IT4_9,9,271,107.2952716,2nd UB,67
411,22,CB1,CB1_5,5,271,135.0444556,1st UB,30
519,33,CT4,CT4_6,6,271,205.7924462,2nd UB,78
008,21,IL1,IL1_9,9,272,16.26870923,2nd UB,72
604,23,CR2,CR2_4,4,272,100.456172,1st UB,75
414,22,CT2,CT2_8,8,272,92.8191602,2nd UB,48
519,33,CL2,CL2_9,9,272,171.7352614,2nd UB,78
520,24,CL4,CL4_6,6,272,71.58910532,2nd UB,65
416,40,CR2,CR2_4,4,272,147.2582765,1st UB,67
001,20,IT4,IT4_9,9,273,128.4250754,2nd UB,88
408,22,CT3,CT3_9,9,273,88.75246475,2nd UB,35
002,22,IB3,IB3_4,4,273,147.1393897,1st UB,26
416,40,CR1,CR1_5,5,273,94.72592042,1st UB,67
522,20,CT4,CT4_6,6,273,183.109257,2nd UB,61
005,23,CL3,CL3_6,6,274,78.84795495,2nd UB,39
409,22,IR3,IR3_2,2,274,255.8007037,1st UB,61
414,22,CB2,CB2_6,6,274,70.12934978,1st UB,48
512,35,CB4,CB4_3,3,274,46.0305214,1st UB,46
508,26,CR1,CR1_5,5,275,195.0025641,1st UB,35
001,20,IR4,IR4_3,3,275,90.62008607,1st UB,88
005,23,CT4,CT4_6,6,275,101.5529419,2nd UB,39
605,28,CL1,CL1_8,8,275,206.9323561,2nd UB,67
006,18,CR3,CR3_3,3,276,140.1320806,1st UB,66
604,23,CT2,CT2_8,8,276,47.6165738,2nd UB,75
604,23,CB4,CB4_3,3,277,44.13840278,1st UB,75
505,25,CR1,CR1_5,5,278,171.8975119,1st UB,51
603,23,IT1,IT1_8,8,278,82.29823813,2nd UB,82
605,28,CT4,CT4_6,6,278,174.345096,2nd UB,67
008,21,CL4,CL4_6,6,279,56.49214901,2nd UB,72
511,26,CB3,CB3_4,4,279,163.4044063,1st UB,50
601,30,CT4,CT4_6,6,279,78.82629511,2nd UB,39
408,22,IR2,IR2_4,4,280,67.67569726,1st UB,35
514,23,IR2,IR2_4,4,280,67.67569726,1st UB,62
502,26,IR2,IR2_4,4,281,92.44831745,1st UB,44
411,22,CL4,CL4_6,6,281,103.788246,2nd UB,30
416,40,IR2,IR2_4,4,281,152.6335481,1st UB,67
510,21,CB4,CB4_3,3,282,59.61543424,1st UB,67
510,21,CT1,CT1_9,9,283,38.31892483,2nd UB,67
520,24,IR3,IR3_2,2,283,197.3068676,1st UB,65
521,22,IB2,IB2_6,6,283,129.6186715,1st UB,68
416,40,IR4,IR4_3,3,283,50.009999,1st UB,67
502,26,CR1,CR1_5,5,284,71.08389761,1st UB,44
410,23,IL1,IL1_9,9,284,209.0669749,2nd UB,39
003,20,IB3,IB3_4,4,285,105.4751155,1st UB,38
007,21,CR4,CR4_2,2,285,117.2006826,1st UB,85
416,40,CR3,CR3_3,3,285,132.8533026,1st UB,67
509,25,IT3,IT3_6,6,286,145.4704647,2nd UB,47
008,21,CL1,CL1_8,8,286,43.77954431,2nd UB,72
006,18,IB4,IB4_3,3,286,143.756739,1st UB,66
521,22,CB3,CB3_4,4,286,138.1222647,1st UB,68
008,21,IT3,IT3_6,6,287,72.52096249,2nd UB,72
005,23,IB4,IB4_3,3,287,67.53517602,1st UB,39
506,29,CT3,CT3_9,9,287,96.36655696,2nd UB,33
604,23,CT3,CT3_9,9,288,82.06696047,2nd UB,75
412,22,CR3,CR3_3,3,288,235.9823377,1st UB,50
506,29,IB3,IB3_4,4,288,74.35858121,1st UB,33
521,22,IB3,IB3_4,4,288,52.31290472,1st UB,68
416,40,IL1,IL1_9,9,290,98.41239759,2nd UB,67
404,19,CR3,CR3_3,3,291,183.9184602,1st UB,38
506,29,CR1,CR1_4,4,291,71.85943084,1st UB,33
003,20,CR1,CR1_5,5,293,110.6435719,1st UB,38
503,23,IB4,IB4_3,3,293,84.17530101,1st UB,55
409,22,IL3,IL3_8,8,293,116.3872845,2nd UB,61
411,22,CR3,CR3_3,3,293,141.1559421,1st UB,30
513,22,IB2,IB2_6,6,294,62.51430636,1st UB,46
518,23,IT2,IT2_8,8,294,204.4105384,2nd UB,66
519,33,IL3,IL3_7,7,294,125.0486665,2nd UB,78
505,25,IB3,IB3_4,4,295,75.78234623,1st UB,51
505,25,IB4,IB4_3,3,296,110.8594687,1st UB,51
507,23,CT3,CT3_8,8,296,37.10208619,2nd UB,48
410,23,CB2,CB2_6,6,296,125.8650071,1st UB,39
516,23,IR3,IR3_2,2,297,164.5387492,1st UB,42
401,26,IL1,IL1_9,9,298,96.25487001,2nd UB,52
008,21,CL3,CL3_5,5,298,88.28066719,2nd UB,72
409,22,IT3,IT3_6,6,298,78.10249676,2nd UB,61
006,18,CB3,CB3_3,3,299,137.4117899,1st UB,66
604,23,CL4,CL4_6,6,299,41.31010772,2nd UB,75
604,23,CT4,CT4_6,6,299,97.48002513,2nd UB,75
604,23,CR3,CR3_3,3,299,40.93089054,1st UB,75
504,22,CT3,CT3_9,9,300,166.4001202,2nd UB,59
412,22,IR2,IR2_4,4,300,120.6731122,1st UB,50
521,22,IL2,IL2_12,12,300,106.0424443,2nd UB,68
416,40,CR4,CR4_2,2,300,181.2456896,1st UB,67
301,23,IB1,IB1_5,5,301,51.7880295,1st UB,28
002,22,IR1,IR1_5,5,302,72.69112738,1st UB,26
604,23,CR1,CR1_5,5,302,46.73023539,1st UB,75
412,22,CT4,CT4_6,6,302,210.8934603,2nd UB,50
518,23,CT2,CT2_8,8,302,175.9584684,2nd UB,66
412,22,CT3,CT3_9,9,303,214.9162332,2nd UB,50
521,22,IR4,IR4_3,3,303,63.36181816,1st UB,68
509,25,CL4,CL4_6,6,304,117.2357659,2nd UB,47
504,22,CR4,CR4_2,2,304,202.2325394,1st UB,59
411,22,IL3,IL3_8,8,304,103.9663407,2nd UB,30
505,25,CT3,CT3_9,9,305,205.4558408,2nd UB,51
507,23,CR3,CR3_3,3,305,135.5030125,1st UB,48
603,23,CB1,CB1_5,5,305,70.49113419,1st UB,82
504,22,CB2,CB2_6,6,307,101.8675611,1st UB,59
510,21,CB3,CB3_3,3,307,104.1009126,1st UB,67
605,28,IL1,IL1_9,9,307,126.2695529,2nd UB,67
416,40,CB2,CB2_6,6,307,99.84988733,1st UB,67
413,22,IT1,IT1_7,7,308,35.84689666,2nd UB,47
521,22,CT4,CT4_6,6,308,168.1523119,2nd UB,68
008,21,CB1,CB1_9,9,309,54.41828461,1st UB,72
506,29,CT2,CT2_8,8,309,77.7761178,2nd UB,33
512,35,IB4,IB4_3,3,310,89.1266767,1st UB,46
415,22,CL2,CL2_9,9,311,36.79910461,2nd UB,44
506,29,CT4,CT4_6,6,311,165.1532482,2nd UB,33
415,22,CR3,CR3_3,3,312,148.2091094,1st UB,44
507,23,CL1,CL1_7,7,313,82.04244755,2nd UB,48
507,23,IR3,IR3_2,2,315,119.0906113,1st UB,48
401,26,IR2,IR2_4,4,315,135.6023599,1st UB,52
403,24,IR3,IR3_2,2,315,223.8972979,1st UB,52
503,23,CT3,CT3_9,9,315,73.93321581,2nd UB,55
604,23,IR4,IR4_3,3,315,27.67576738,1st UB,75
411,22,IB3,IB3_4,4,315,127.9062156,1st UB,30
520,24,IT2,IT2_8,8,315,131.8738791,2nd UB,65
416,40,CT3,CT3_9,9,315,181.664526,2nd UB,67
008,21,IT4,IT4_9,9,316,113.6106989,2nd UB,72
520,24,CT3,CT3_9,9,316,176.2072643,2nd UB,65
404,19,IR1,IR1_5,5,317,204.8316382,1st UB,38
504,22,IR2,IR2_4,4,317,137.8005806,1st UB,59
515,20,CT1,CT1_9,9,317,84.48076704,2nd UB,71
603,23,IT3,IT3_6,6,317,174.4505661,2nd UB,82
410,23,IL2,IL2_12,12,317,143.1782106,2nd UB,39
413,22,CT4,CT4_6,6,317,207.9927883,2nd UB,47
413,22,CL4,CL4_6,6,317,116.4001718,2nd UB,47
507,23,CL4,CL4_5,5,319,79.43779013,2nd UB,48
006,18,CB1,CB1_5,5,319,21.09502311,1st UB,66
520,24,CB2,CB2_6,6,320,59.46427499,1st UB,65
405,38,CL4,CL4_7,7,321,93.47192092,2nd UB,71
511,26,IR1,IR1_5,5,321,69.0651866,1st UB,50
414,22,IL1,IL1_9,9,321,57.86292163,2nd UB,48
508,26,IR2,IR2_4,4,322,179.0111728,1st UB,35
605,28,CB4,CB4_3,3,322,98.50203856,1st UB,67
414,22,IT3,IT3_6,6,323,11.70469991,2nd UB,48
001,20,IL4,IL4_9,9,325,98.61541462,2nd UB,88
005,23,CT2,CT2_8,8,325,131.7649422,2nd UB,39
503,23,CR4,CR4_2,2,325,130.7128245,1st UB,55
001,20,CT4,CT4_6,6,326,167.4425275,2nd UB,88
513,22,IR2,IR2_4,4,327,109.1643701,1st UB,46
008,21,CB4,CB4_3,3,328,52.26055587,1st UB,72
409,22,IB4,IB4_3,3,329,101.9117265,1st UB,61
410,23,CL1,CL1_8,8,329,153.1535178,2nd UB,39
411,22,IB1,IB1_5,5,329,88.41740326,1st UB,30
413,22,CB2,CB2_6,6,329,18.78829423,1st UB,47
512,35,CR3,CR3_3,3,330,96.97756906,1st UB,46
001,20,CL2,CL2_9,9,331,52.67246434,2nd UB,88
401,26,CR1,CR1_5,5,331,153.6879956,1st UB,52
603,23,CL1,CL1_8,8,331,109.3434955,2nd UB,82
601,30,IR2,IR2_4,4,331,94.37006835,1st UB,39
604,23,IR2,IR2_4,4,331,94.37006835,1st UB,75
